event_timestamp,local_timestamp,intersection_id,reason,rule,pair_key,det_a,det_b,det_a_type,det_b_type,orphan_det,slot,event_start_ts,event_end_ts,pulse_duration_sec,min_pulse_sec,sampling_floor_sec,min_pulse_floor_multiple,description
1785717168.862,2026-08-02 18:32:48.862320,201,below_sampling_floor,rule2_orphan_pulse,29:43,43,29,radar,video,43,a,1785717168.169,1785717168.800,0.631,0.6508,0.3254,2.0,orphan candidate on detector '43' not registered: pulse 0.631s < gate 0.651s
1785717308.399,2026-08-02 18:35:08.399043,201,below_sampling_floor,rule2_orphan_pulse,29:43,43,29,radar,video,43,a,1785717307.657,1785717308.302,0.645,0.6548,0.3274,2.0,orphan candidate on detector '43' not registered: pulse 0.645s < gate 0.655s
1785717314.570,2026-08-02 18:35:14.569684,201,below_sampling_floor,rule2_orphan_pulse,3:41,3,41,video,radar,3,a,1785717314.192,1785717314.506,0.314,0.6548,0.3274,2.0,orphan candidate on detector '3' not registered: pulse 0.314s < gate 0.655s
1785717349.568,2026-08-02 18:35:49.568156,201,below_sampling_floor,rule2_orphan_pulse,17:46,46,17,radar,video,46,a,1785717348.851,1785717349.505,0.654,0.6548,0.3274,2.0,orphan candidate on detector '46' not registered: pulse 0.654s < gate 0.655s
1785717349.570,2026-08-02 18:35:49.569895,201,below_sampling_floor,rule2_orphan_pulse,2:46,2,46,video,radar,46,b,1785717348.851,1785717349.505,0.654,0.6548,0.3274,2.0,orphan candidate on detector '46' not registered: pulse 0.654s < gate 0.655s
1785717350.881,2026-08-02 18:35:50.881088,201,below_sampling_floor,rule2_orphan_pulse,17:2,17,2,video,video,2,b,1785717350.144,1785717350.783,0.639,0.6548,0.3274,2.0,orphan candidate on detector '2' not registered: pulse 0.639s < gate 0.655s
1785717350.881,2026-08-02 18:35:50.881088,201,below_sampling_floor,rule2_orphan_pulse,2:46,2,46,video,radar,2,a,1785717350.144,1785717350.783,0.639,0.6548,0.3274,2.0,orphan candidate on detector '2' not registered: pulse 0.639s < gate 0.655s
1785717394.321,2026-08-02 18:36:34.321429,201,below_sampling_floor,rule2_orphan_pulse,31:42,42,31,radar,video,31,b,1785717393.962,1785717394.317,0.355,0.6515,0.3257,2.0,orphan candidate on detector '31' not registered: pulse 0.355s < gate 0.651s
1785717394.321,2026-08-02 18:36:34.321429,201,below_sampling_floor,rule2_orphan_pulse,31:8,31,8,video,video,31,a,1785717393.962,1785717394.317,0.355,0.6515,0.3257,2.0,orphan candidate on detector '31' not registered: pulse 0.355s < gate 0.651s
1785717394.729,2026-08-02 18:36:34.729242,201,below_sampling_floor,rule2_orphan_pulse,29:43,43,29,radar,video,29,b,1785717394.317,1785717394.638,0.32,0.6515,0.3257,2.0,orphan candidate on detector '29' not registered: pulse 0.320s < gate 0.651s
1785717399.970,2026-08-02 18:36:39.970284,201,below_sampling_floor,rule2_orphan_pulse,29:43,43,29,radar,video,43,a,1785717399.606,1785717399.912,0.306,0.6515,0.3257,2.0,orphan candidate on detector '43' not registered: pulse 0.306s < gate 0.651s
1785717438.307,2026-08-02 18:37:18.306720,201,below_sampling_floor,rule2_orphan_pulse,24:38,38,24,radar,video,24,b,1785717437.909,1785717438.230,0.321,0.6502,0.3251,2.0,orphan candidate on detector '24' not registered: pulse 0.321s < gate 0.650s
1785717438.307,2026-08-02 18:37:18.306720,201,below_sampling_floor,rule2_orphan_pulse,24:7,24,7,video,video,24,a,1785717437.909,1785717438.230,0.321,0.6502,0.3251,2.0,orphan candidate on detector '24' not registered: pulse 0.321s < gate 0.650s
1785717438.915,2026-08-02 18:37:18.915157,201,below_sampling_floor,rule2_orphan_pulse,24:7,24,7,video,video,7,b,1785717438.552,1785717438.889,0.337,0.6502,0.3251,2.0,orphan candidate on detector '7' not registered: pulse 0.337s < gate 0.650s
1785717438.916,2026-08-02 18:37:18.916187,201,below_sampling_floor,rule2_orphan_pulse,38:7,7,38,video,radar,7,a,1785717438.552,1785717438.889,0.337,0.6502,0.3251,2.0,orphan candidate on detector '7' not registered: pulse 0.337s < gate 0.650s
1785717445.077,2026-08-02 18:37:25.077249,201,below_sampling_floor,rule2_orphan_pulse,29:43,43,29,radar,video,29,b,1785717444.661,1785717444.996,0.336,0.6502,0.3251,2.0,orphan candidate on detector '29' not registered: pulse 0.336s < gate 0.650s
1785717484.085,2026-08-02 18:38:04.085269,201,below_sampling_floor,rule2_orphan_pulse,17:2,17,2,video,video,2,b,1785717483.741,1785717484.075,0.334,0.6596,0.3298,2.0,orphan candidate on detector '2' not registered: pulse 0.334s < gate 0.660s
1785717484.086,2026-08-02 18:38:04.086280,201,below_sampling_floor,rule2_orphan_pulse,2:46,2,46,video,radar,2,a,1785717483.741,1785717484.075,0.334,0.6596,0.3298,2.0,orphan candidate on detector '2' not registered: pulse 0.334s < gate 0.660s
1785717607.311,2026-08-02 18:40:07.311290,201,below_sampling_floor,rule2_orphan_pulse,29:43,43,29,radar,video,29,b,1785717606.962,1785717607.283,0.321,0.6545,0.3273,2.0,orphan candidate on detector '29' not registered: pulse 0.321s < gate 0.655s
1785717607.312,2026-08-02 18:40:07.312369,201,below_sampling_floor,rule2_orphan_pulse,31:42,42,31,radar,video,42,a,1785717606.962,1785717607.283,0.321,0.6545,0.3273,2.0,orphan candidate on detector '42' not registered: pulse 0.321s < gate 0.655s
1785717607.313,2026-08-02 18:40:07.313470,201,below_sampling_floor,rule2_orphan_pulse,42:8,8,42,video,radar,42,b,1785717606.962,1785717607.283,0.321,0.6545,0.3273,2.0,orphan candidate on detector '42' not registered: pulse 0.321s < gate 0.655s
1785717609.329,2026-08-02 18:40:09.328959,201,below_sampling_floor,rule2_orphan_pulse,29:43,43,29,radar,video,29,b,1785717608.912,1785717609.239,0.327,0.6545,0.3273,2.0,orphan candidate on detector '29' not registered: pulse 0.327s < gate 0.655s
1785717610.843,2026-08-02 18:40:10.842523,201,below_sampling_floor,rule2_orphan_pulse,29:43,43,29,radar,video,29,b,1785717610.515,1785717610.839,0.323,0.6545,0.3273,2.0,orphan candidate on detector '29' not registered: pulse 0.323s < gate 0.655s
1785717613.564,2026-08-02 18:40:13.564066,201,below_sampling_floor,rule2_orphan_pulse,29:43,43,29,radar,video,29,b,1785717613.142,1785717613.466,0.324,0.6545,0.3273,2.0,orphan candidate on detector '29' not registered: pulse 0.324s < gate 0.655s
1785717619.716,2026-08-02 18:40:19.715861,201,below_sampling_floor,rule2_orphan_pulse,29:43,43,29,radar,video,29,b,1785717619.380,1785717619.716,0.336,0.6545,0.3273,2.0,orphan candidate on detector '29' not registered: pulse 0.336s < gate 0.655s
1785717682.958,2026-08-02 18:41:22.957838,201,below_sampling_floor,rule2_orphan_pulse,3:30,30,3,video,video,3,b,1785717617.078,1785717617.727,0.649,0.7574,0.3787,2.0,orphan candidate on detector '3' not registered: pulse 0.649s < gate 0.757s
1785717682.959,2026-08-02 18:41:22.958847,201,below_sampling_floor,rule2_orphan_pulse,3:41,3,41,video,radar,3,a,1785717617.078,1785717617.727,0.649,0.7574,0.3787,2.0,orphan candidate on detector '3' not registered: pulse 0.649s < gate 0.757s
1785717707.367,2026-08-02 18:41:47.367172,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,26,b,1785717706.699,1785717707.364,0.665,0.7574,0.3787,2.0,orphan candidate on detector '26' not registered: pulse 0.665s < gate 0.757s
1785717734.577,2026-08-02 18:42:14.577009,201,below_sampling_floor,rule2_orphan_pulse,17:2,17,2,video,video,2,b,1785717733.878,1785717734.521,0.644,0.6572,0.3286,2.0,orphan candidate on detector '2' not registered: pulse 0.644s < gate 0.657s
1785717734.578,2026-08-02 18:42:14.578056,201,below_sampling_floor,rule2_orphan_pulse,2:46,2,46,video,radar,2,a,1785717733.878,1785717734.521,0.644,0.6572,0.3286,2.0,orphan candidate on detector '2' not registered: pulse 0.644s < gate 0.657s
1785717786.956,2026-08-02 18:43:06.955811,201,below_sampling_floor,rule2_orphan_pulse,29:43,43,29,radar,video,29,b,1785717786.548,1785717786.881,0.333,0.6581,0.329,2.0,orphan candidate on detector '29' not registered: pulse 0.333s < gate 0.658s
1785717965.257,2026-08-02 18:46:05.256963,201,below_sampling_floor,rule2_orphan_pulse,29:43,43,29,radar,video,29,b,1785717964.566,1785717965.195,0.629,0.6531,0.3266,2.0,orphan candidate on detector '29' not registered: pulse 0.629s < gate 0.653s
1785717984.637,2026-08-02 18:46:24.636842,201,below_sampling_floor,rule2_orphan_pulse,29:43,43,29,radar,video,29,b,1785717983.952,1785717984.593,0.64,0.6531,0.3266,2.0,orphan candidate on detector '29' not registered: pulse 0.640s < gate 0.653s
1785717991.604,2026-08-02 18:46:31.604130,201,below_sampling_floor,rule2_orphan_pulse,30:41,41,30,radar,video,41,a,1785717991.219,1785717991.588,0.369,0.6531,0.3266,2.0,orphan candidate on detector '41' not registered: pulse 0.369s < gate 0.653s
1785717991.606,2026-08-02 18:46:31.606153,201,below_sampling_floor,rule2_orphan_pulse,3:41,3,41,video,radar,41,b,1785717991.219,1785717991.588,0.369,0.6531,0.3266,2.0,orphan candidate on detector '41' not registered: pulse 0.369s < gate 0.653s
1785717994.228,2026-08-02 18:46:34.227504,201,below_sampling_floor,rule2_orphan_pulse,29:43,43,29,radar,video,29,b,1785717993.886,1785717994.207,0.321,0.6531,0.3266,2.0,orphan candidate on detector '29' not registered: pulse 0.321s < gate 0.653s
1785717995.853,2026-08-02 18:46:35.852585,201,below_sampling_floor,rule2_orphan_pulse,31:42,42,31,radar,video,42,a,1785717995.522,1785717995.853,0.33,0.6531,0.3266,2.0,orphan candidate on detector '42' not registered: pulse 0.330s < gate 0.653s
1785717995.854,2026-08-02 18:46:35.853894,201,below_sampling_floor,rule2_orphan_pulse,42:8,8,42,video,radar,42,b,1785717995.522,1785717995.853,0.33,0.6531,0.3266,2.0,orphan candidate on detector '42' not registered: pulse 0.330s < gate 0.653s
1785718042.980,2026-08-02 18:47:22.980398,201,below_sampling_floor,rule2_orphan_pulse,17:46,46,17,radar,video,46,a,1785718042.305,1785718042.944,0.64,0.6501,0.3251,2.0,orphan candidate on detector '46' not registered: pulse 0.640s < gate 0.650s
1785718042.980,2026-08-02 18:47:22.980398,201,below_sampling_floor,rule2_orphan_pulse,2:46,2,46,video,radar,46,b,1785718042.305,1785718042.944,0.64,0.6501,0.3251,2.0,orphan candidate on detector '46' not registered: pulse 0.640s < gate 0.650s
1785718209.044,2026-08-02 18:50:09.043552,201,below_sampling_floor,rule2_orphan_pulse,29:43,43,29,radar,video,43,a,1785718208.654,1785718208.986,0.333,0.6903,0.3452,2.0,orphan candidate on detector '43' not registered: pulse 0.333s < gate 0.690s
1785718274.332,2026-08-02 18:51:14.331774,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785718273.649,1785718274.304,0.655,0.6612,0.3306,2.0,orphan candidate on detector '33' not registered: pulse 0.655s < gate 0.661s
1785718286.750,2026-08-02 18:51:26.750300,201,below_sampling_floor,rule2_orphan_pulse,31:42,42,31,radar,video,31,b,1785718286.011,1785718286.654,0.643,0.6612,0.3306,2.0,orphan candidate on detector '31' not registered: pulse 0.643s < gate 0.661s
1785718286.751,2026-08-02 18:51:26.751271,201,below_sampling_floor,rule2_orphan_pulse,31:8,31,8,video,video,31,a,1785718286.011,1785718286.654,0.643,0.6612,0.3306,2.0,orphan candidate on detector '31' not registered: pulse 0.643s < gate 0.661s
1785718287.458,2026-08-02 18:51:27.458447,201,below_sampling_floor,rule2_orphan_pulse,31:42,42,31,radar,video,31,b,1785718287.036,1785718287.364,0.328,0.6612,0.3306,2.0,orphan candidate on detector '31' not registered: pulse 0.328s < gate 0.661s
1785718287.458,2026-08-02 18:51:27.458447,201,below_sampling_floor,rule2_orphan_pulse,31:8,31,8,video,video,31,a,1785718287.036,1785718287.364,0.328,0.6612,0.3306,2.0,orphan candidate on detector '31' not registered: pulse 0.328s < gate 0.661s
1785718288.670,2026-08-02 18:51:28.669671,201,below_sampling_floor,rule2_orphan_pulse,31:42,42,31,radar,video,31,b,1785718288.014,1785718288.656,0.642,0.6612,0.3306,2.0,orphan candidate on detector '31' not registered: pulse 0.642s < gate 0.661s
1785718288.672,2026-08-02 18:51:28.671682,201,below_sampling_floor,rule2_orphan_pulse,31:8,31,8,video,video,31,a,1785718288.014,1785718288.656,0.642,0.6612,0.3306,2.0,orphan candidate on detector '31' not registered: pulse 0.642s < gate 0.661s
1785718306.228,2026-08-02 18:51:46.228150,201,below_sampling_floor,rule2_orphan_pulse,17:2,17,2,video,video,2,b,1785718305.555,1785718306.202,0.647,0.6612,0.3306,2.0,orphan candidate on detector '2' not registered: pulse 0.647s < gate 0.661s
1785718306.228,2026-08-02 18:51:46.228150,201,below_sampling_floor,rule2_orphan_pulse,2:46,2,46,video,radar,2,a,1785718305.555,1785718306.202,0.647,0.6612,0.3306,2.0,orphan candidate on detector '2' not registered: pulse 0.647s < gate 0.661s
1785718365.122,2026-08-02 18:52:45.122473,201,below_sampling_floor,rule2_orphan_pulse,22:39,39,22,radar,video,39,a,1785718364.754,1785718365.088,0.334,0.6879,0.3439,2.0,orphan candidate on detector '39' not registered: pulse 0.334s < gate 0.688s
1785718365.122,2026-08-02 18:52:45.122473,201,below_sampling_floor,rule2_orphan_pulse,39:4,4,39,video,radar,39,b,1785718364.754,1785718365.088,0.334,0.6879,0.3439,2.0,orphan candidate on detector '39' not registered: pulse 0.334s < gate 0.688s
1785718374.002,2026-08-02 18:52:54.002390,201,below_sampling_floor,rule2_orphan_pulse,29:43,43,29,radar,video,29,b,1785718373.319,1785718373.992,0.672,0.6879,0.3439,2.0,orphan candidate on detector '29' not registered: pulse 0.672s < gate 0.688s
1785718379.956,2026-08-02 18:52:59.955643,201,below_sampling_floor,rule2_orphan_pulse,17:46,46,17,radar,video,17,b,1785718379.579,1785718379.897,0.318,0.66,0.33,2.0,orphan candidate on detector '17' not registered: pulse 0.318s < gate 0.660s
1785718379.956,2026-08-02 18:52:59.955643,201,below_sampling_floor,rule2_orphan_pulse,17:2,17,2,video,video,17,a,1785718379.579,1785718379.897,0.318,0.66,0.33,2.0,orphan candidate on detector '17' not registered: pulse 0.318s < gate 0.660s
1785718380.261,2026-08-02 18:53:00.261159,201,below_sampling_floor,rule2_orphan_pulse,17:2,17,2,video,video,2,b,1785718379.897,1785718380.230,0.333,0.66,0.33,2.0,orphan candidate on detector '2' not registered: pulse 0.333s < gate 0.660s
1785718380.261,2026-08-02 18:53:00.261159,201,below_sampling_floor,rule2_orphan_pulse,2:46,2,46,video,radar,2,a,1785718379.897,1785718380.230,0.333,0.66,0.33,2.0,orphan candidate on detector '2' not registered: pulse 0.333s < gate 0.660s
1785718382.587,2026-08-02 18:53:02.587452,201,below_sampling_floor,rule2_orphan_pulse,29:43,43,29,radar,video,29,b,1785718382.242,1785718382.565,0.322,0.66,0.33,2.0,orphan candidate on detector '29' not registered: pulse 0.322s < gate 0.660s
1785718383.296,2026-08-02 18:53:03.296311,201,below_sampling_floor,rule2_orphan_pulse,29:43,43,29,radar,video,29,b,1785718382.903,1785718383.238,0.335,0.66,0.33,2.0,orphan candidate on detector '29' not registered: pulse 0.335s < gate 0.660s
1785718384.914,2026-08-02 18:53:04.914132,201,below_sampling_floor,rule2_orphan_pulse,29:43,43,29,radar,video,29,b,1785718384.548,1785718384.875,0.327,0.66,0.33,2.0,orphan candidate on detector '29' not registered: pulse 0.327s < gate 0.660s
1785718384.919,2026-08-02 18:53:04.918932,201,below_sampling_floor,rule2_orphan_pulse,17:46,46,17,radar,video,17,b,1785718384.224,1785718384.875,0.65,0.66,0.33,2.0,orphan candidate on detector '17' not registered: pulse 0.650s < gate 0.660s
1785718384.920,2026-08-02 18:53:04.919836,201,below_sampling_floor,rule2_orphan_pulse,17:2,17,2,video,video,17,a,1785718384.224,1785718384.875,0.65,0.66,0.33,2.0,orphan candidate on detector '17' not registered: pulse 0.650s < gate 0.660s
1785718385.526,2026-08-02 18:53:05.525555,201,below_sampling_floor,rule2_orphan_pulse,17:2,17,2,video,video,2,b,1785718385.196,1785718385.523,0.327,0.66,0.33,2.0,orphan candidate on detector '2' not registered: pulse 0.327s < gate 0.660s
1785718385.528,2026-08-02 18:53:05.527534,201,below_sampling_floor,rule2_orphan_pulse,2:46,2,46,video,radar,2,a,1785718385.196,1785718385.523,0.327,0.66,0.33,2.0,orphan candidate on detector '2' not registered: pulse 0.327s < gate 0.660s
1785718386.543,2026-08-02 18:53:06.542585,201,below_sampling_floor,rule2_orphan_pulse,17:2,17,2,video,video,2,b,1785718386.172,1785718386.506,0.334,0.66,0.33,2.0,orphan candidate on detector '2' not registered: pulse 0.334s < gate 0.660s
1785718386.545,2026-08-02 18:53:06.544594,201,below_sampling_floor,rule2_orphan_pulse,2:46,2,46,video,radar,2,a,1785718386.172,1785718386.506,0.334,0.66,0.33,2.0,orphan candidate on detector '2' not registered: pulse 0.334s < gate 0.660s
1785718389.172,2026-08-02 18:53:09.171623,201,below_sampling_floor,rule2_orphan_pulse,17:2,17,2,video,video,2,b,1785718388.426,1785718389.080,0.654,0.66,0.33,2.0,orphan candidate on detector '2' not registered: pulse 0.654s < gate 0.660s
1785718389.173,2026-08-02 18:53:09.172928,201,below_sampling_floor,rule2_orphan_pulse,2:46,2,46,video,radar,2,a,1785718388.426,1785718389.080,0.654,0.66,0.33,2.0,orphan candidate on detector '2' not registered: pulse 0.654s < gate 0.660s
1785718390.787,2026-08-02 18:53:10.786609,201,below_sampling_floor,rule2_orphan_pulse,17:2,17,2,video,video,2,b,1785718390.444,1785718390.782,0.338,0.66,0.33,2.0,orphan candidate on detector '2' not registered: pulse 0.338s < gate 0.660s
1785718390.787,2026-08-02 18:53:10.786609,201,below_sampling_floor,rule2_orphan_pulse,2:46,2,46,video,radar,2,a,1785718390.444,1785718390.782,0.338,0.66,0.33,2.0,orphan candidate on detector '2' not registered: pulse 0.338s < gate 0.660s
1785718393.111,2026-08-02 18:53:13.110623,201,below_sampling_floor,rule2_orphan_pulse,31:42,42,31,radar,video,42,a,1785718392.434,1785718393.084,0.65,0.66,0.33,2.0,orphan candidate on detector '42' not registered: pulse 0.650s < gate 0.660s
1785718393.111,2026-08-02 18:53:13.110623,201,below_sampling_floor,rule2_orphan_pulse,42:8,8,42,video,radar,42,b,1785718392.434,1785718393.084,0.65,0.66,0.33,2.0,orphan candidate on detector '42' not registered: pulse 0.650s < gate 0.660s
1785718461.074,2026-08-02 18:54:21.073850,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785718460.675,1785718461.002,0.328,0.6536,0.3268,2.0,orphan candidate on detector '33' not registered: pulse 0.328s < gate 0.654s
1785718499.401,2026-08-02 18:54:59.401419,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785718498.740,1785718499.381,0.641,0.6608,0.3304,2.0,orphan candidate on detector '33' not registered: pulse 0.641s < gate 0.661s
1785718499.704,2026-08-02 18:54:59.704468,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,26,b,1785718499.053,1785718499.690,0.637,0.6608,0.3304,2.0,orphan candidate on detector '26' not registered: pulse 0.637s < gate 0.661s
1785718574.295,2026-08-02 18:56:14.294981,201,below_sampling_floor,rule2_orphan_pulse,29:43,43,29,radar,video,43,a,1785718573.886,1785718574.214,0.328,0.65,0.325,2.0,orphan candidate on detector '43' not registered: pulse 0.328s < gate 0.650s
1785718587.290,2026-08-02 18:56:27.290412,201,below_sampling_floor,rule2_orphan_pulse,29:43,43,29,radar,video,29,b,1785718586.925,1785718587.252,0.327,0.65,0.325,2.0,orphan candidate on detector '29' not registered: pulse 0.327s < gate 0.650s
1785718679.000,2026-08-02 18:57:59.000295,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785718678.672,1785718678.980,0.308,0.6521,0.326,2.0,orphan candidate on detector '33' not registered: pulse 0.308s < gate 0.652s
1785718680.615,2026-08-02 18:58:00.614621,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785718680.268,1785718680.592,0.324,0.6521,0.326,2.0,orphan candidate on detector '33' not registered: pulse 0.324s < gate 0.652s
1785718683.237,2026-08-02 18:58:03.236815,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785718682.510,1785718683.142,0.632,0.6521,0.326,2.0,orphan candidate on detector '33' not registered: pulse 0.632s < gate 0.652s
1785718686.360,2026-08-02 18:58:06.359697,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785718685.686,1785718686.329,0.643,0.6521,0.326,2.0,orphan candidate on detector '33' not registered: pulse 0.643s < gate 0.652s
1785718688.577,2026-08-02 18:58:08.576822,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785718687.929,1785718688.572,0.643,0.6521,0.326,2.0,orphan candidate on detector '33' not registered: pulse 0.643s < gate 0.652s
1785718688.982,2026-08-02 18:58:08.982076,201,below_sampling_floor,rule2_orphan_pulse,30:41,41,30,radar,video,30,b,1785718688.572,1785718688.893,0.321,0.6521,0.326,2.0,orphan candidate on detector '30' not registered: pulse 0.321s < gate 0.652s
1785718688.983,2026-08-02 18:58:08.983212,201,below_sampling_floor,rule2_orphan_pulse,3:30,30,3,video,video,30,a,1785718688.572,1785718688.893,0.321,0.6521,0.326,2.0,orphan candidate on detector '30' not registered: pulse 0.321s < gate 0.652s
1785718691.205,2026-08-02 18:58:11.205109,201,below_sampling_floor,rule2_orphan_pulse,30:41,41,30,radar,video,30,b,1785718690.486,1785718691.128,0.642,0.6521,0.326,2.0,orphan candidate on detector '30' not registered: pulse 0.642s < gate 0.652s
1785718691.208,2026-08-02 18:58:11.207807,201,below_sampling_floor,rule2_orphan_pulse,3:30,30,3,video,video,30,a,1785718690.486,1785718691.128,0.642,0.6521,0.326,2.0,orphan candidate on detector '30' not registered: pulse 0.642s < gate 0.652s
1785718692.418,2026-08-02 18:58:12.418432,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785718691.768,1785718692.417,0.649,0.6521,0.326,2.0,orphan candidate on detector '33' not registered: pulse 0.649s < gate 0.652s
1785718696.045,2026-08-02 18:58:16.045434,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785718695.324,1785718695.954,0.63,0.6521,0.326,2.0,orphan candidate on detector '33' not registered: pulse 0.630s < gate 0.652s
1785718697.960,2026-08-02 18:58:17.959865,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785718697.593,1785718697.914,0.321,0.6521,0.326,2.0,orphan candidate on detector '33' not registered: pulse 0.321s < gate 0.652s
1785718700.277,2026-08-02 18:58:20.276784,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785718699.540,1785718700.186,0.646,0.6521,0.326,2.0,orphan candidate on detector '33' not registered: pulse 0.646s < gate 0.652s
1785718701.789,2026-08-02 18:58:21.788718,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785718701.144,1785718701.788,0.643,0.6521,0.326,2.0,orphan candidate on detector '33' not registered: pulse 0.643s < gate 0.652s
1785718705.722,2026-08-02 18:58:25.722446,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785718704.997,1785718705.647,0.65,0.6521,0.326,2.0,orphan candidate on detector '33' not registered: pulse 0.650s < gate 0.652s
1785718709.346,2026-08-02 18:58:29.346363,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785718708.952,1785718709.284,0.332,0.6521,0.326,2.0,orphan candidate on detector '33' not registered: pulse 0.332s < gate 0.652s
1785718739.511,2026-08-02 18:58:59.511315,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785718738.826,1785718739.466,0.64,0.6559,0.3279,2.0,orphan candidate on detector '33' not registered: pulse 0.640s < gate 0.656s
1785718766.826,2026-08-02 18:59:26.825958,201,below_sampling_floor,rule2_orphan_pulse,31:42,42,31,radar,video,42,a,1785718766.480,1785718766.798,0.319,0.6559,0.3279,2.0,orphan candidate on detector '42' not registered: pulse 0.319s < gate 0.656s
1785718766.827,2026-08-02 18:59:26.827080,201,below_sampling_floor,rule2_orphan_pulse,42:8,8,42,video,radar,42,b,1785718766.480,1785718766.798,0.319,0.6559,0.3279,2.0,orphan candidate on detector '42' not registered: pulse 0.319s < gate 0.656s
1785718808.040,2026-08-02 19:00:08.040008,201,below_sampling_floor,rule2_orphan_pulse,17:46,46,17,radar,video,46,a,1785718807.337,1785718807.975,0.638,0.6529,0.3264,2.0,orphan candidate on detector '46' not registered: pulse 0.638s < gate 0.653s
1785718808.042,2026-08-02 19:00:08.042040,201,below_sampling_floor,rule2_orphan_pulse,2:46,2,46,video,radar,46,b,1785718807.337,1785718807.975,0.638,0.6529,0.3264,2.0,orphan candidate on detector '46' not registered: pulse 0.638s < gate 0.653s
1785718815.396,2026-08-02 19:00:15.396035,201,below_sampling_floor,rule2_orphan_pulse,17:46,46,17,radar,video,46,a,1785718814.727,1785718815.351,0.624,0.6529,0.3264,2.0,orphan candidate on detector '46' not registered: pulse 0.624s < gate 0.653s
1785718815.397,2026-08-02 19:00:15.397246,201,below_sampling_floor,rule2_orphan_pulse,2:46,2,46,video,radar,46,b,1785718814.727,1785718815.351,0.624,0.6529,0.3264,2.0,orphan candidate on detector '46' not registered: pulse 0.624s < gate 0.653s
1785718816.710,2026-08-02 19:00:16.709647,201,below_sampling_floor,rule2_orphan_pulse,17:2,17,2,video,video,2,b,1785718815.999,1785718816.650,0.652,0.6529,0.3264,2.0,orphan candidate on detector '2' not registered: pulse 0.652s < gate 0.653s
1785718816.711,2026-08-02 19:00:16.710657,201,below_sampling_floor,rule2_orphan_pulse,2:46,2,46,video,radar,2,a,1785718815.999,1785718816.650,0.652,0.6529,0.3264,2.0,orphan candidate on detector '2' not registered: pulse 0.652s < gate 0.653s
1785718840.484,2026-08-02 19:00:40.484240,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785718839.823,1785718840.454,0.631,0.6529,0.3264,2.0,orphan candidate on detector '33' not registered: pulse 0.631s < gate 0.653s
1785718887.546,2026-08-02 19:01:27.545839,201,below_sampling_floor,rule2_orphan_pulse,29:43,43,29,radar,video,29,b,1785718887.184,1785718887.542,0.358,0.6668,0.3334,2.0,orphan candidate on detector '29' not registered: pulse 0.358s < gate 0.667s
1785718897.933,2026-08-02 19:01:37.932715,201,below_sampling_floor,rule2_orphan_pulse,29:43,43,29,radar,video,29,b,1785718897.592,1785718897.924,0.331,0.6668,0.3334,2.0,orphan candidate on detector '29' not registered: pulse 0.331s < gate 0.667s
1785718951.366,2026-08-02 19:02:31.365789,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785718950.694,1785718951.334,0.64,0.6436,0.3218,2.0,orphan candidate on detector '33' not registered: pulse 0.640s < gate 0.644s
1785718966.990,2026-08-02 19:02:46.989602,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785718966.624,1785718966.957,0.333,0.6436,0.3218,2.0,orphan candidate on detector '33' not registered: pulse 0.333s < gate 0.644s
1785718973.350,2026-08-02 19:02:53.349626,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785718972.943,1785718973.263,0.32,0.6436,0.3218,2.0,orphan candidate on detector '33' not registered: pulse 0.320s < gate 0.644s
1785718982.634,2026-08-02 19:03:02.634043,201,below_sampling_floor,rule2_orphan_pulse,26:33,33,26,radar,video,33,a,1785718982.214,1785718982.550,0.336,0.6653,0.3327,2.0,orphan candidate on detector '33' not registered: pulse 0.336s < gate 0.665s
